event_id,package_id,timestamp,stage,scanner_id,employee_id,processing_seconds,error_flag
2567,P12567,2025-11-01 06:14:02,scan,S05,E019,8,0
2568,P12568,2025-11-01 08:59:01,inbound,S04,E012,16,0
2569,P12569,2025-11-01 20:07:43,sort,S08,E017,9,0
2570,P12570,2025-11-01 14:38:36,scan,S07,E005,7,0
2571,P12571,2025-11-01 12:48:27,scan,S07,E010,9,0
2572,P12572,2025-11-01 20:35:48,scan,S04,E004,5,0
2573,P12573,2025-11-01 07:13:23,sort,S09,E010,3,0
2574,P12574,2025-11-01 17:39:40,scan,S03,E002,6,0
2575,P12575,2025-11-01 09:34:55,scan,S10,E005,13,0
2576,P12576,2025-11-01 07:23:03,sort,S10,E011,8,1
2577,P12577,2025-11-01 08:14:21,inbound,S07,E009,7,0
2578,P12578,2025-11-01 13:39:14,scan,S07,E014,3,0
2579,P12579,2025-11-01 06:19:37,sort,S10,E001,5,0
2580,P12580,2025-11-01 13:38:25,scan,S07,E005,11,0
2581,P12581,2025-11-01 11:35:45,sort,S04,E006,12,0
2582,P12582,2025-11-01 08:03:20,scan,S01,E016,7,0
2583,P12583,2025-11-01 08:22:28,scan,S04,E014,11,0
2584,P12584,2025-11-01 09:05:03,scan,S03,E015,10,0
2585,P12585,2025-11-01 12:35:10,scan,S07,E013,7,0
2586,P12586,2025-11-01 06:52:32,dispatch,S06,E018,9,0
2587,P12587,2025-11-01 10:56:29,scan,S08,E019,11,0
2588,P12588,2025-11-01 11:16:05,scan,S06,E016,7,1
2589,P12589,2025-11-01 06:08:14,scan,S08,E016,8,0
2590,P12590,2025-11-01 10:27:17,sort,S06,E006,8,0
2591,P12591,2025-11-01 16:15:57,scan,S01,E004,17,0
2592,P12592,2025-11-01 08:19:17,inbound,S06,E010,3,0
2593,P12593,2025-11-01 08:47:46,sort,S10,E020,15,0
2594,P12594,2025-11-01 15:46:40,sort,S09,E008,15,0
2595,P12595,2025-11-01 14:52:39,scan,S03,E017,11,0
2596,P12596,2025-11-01 07:51:26,scan,S10,E010,10,0
2597,P12597,2025-11-01 16:27:45,inbound,S03,E010,10,0
2598,P12598,2025-11-01 16:55:08,sort,S09,E019,14,0
2599,P12599,2025-11-01 20:13:56,scan,S07,E013,11,0
2600,P12600,2025-11-01 09:31:35,sort,S04,E013,12,0
2601,P12601,2025-11-01 11:02:23,scan,S03,E017,13,0
2602,P12602,2025-11-01 20:19:12,scan,S10,E015,15,0
2603,P12603,2025-11-01 07:07:29,sort,S07,E013,4,0
2604,P12604,2025-11-01 16:53:13,dispatch,S10,E016,4,0
2605,P12605,2025-11-01 08:11:20,scan,S03,E014,5,0
2606,P12606,2025-11-01 07:45:00,inbound,S04,E005,10,0
2607,P12607,2025-11-01 07:06:07,dispatch,S04,E016,6,0
2608,P12608,2025-11-01 20:11:43,scan,S05,E010,7,0
2609,P12609,2025-11-01 15:42:32,scan,S02,E012,17,0
2610,P12610,2025-11-01 17:23:04,scan,S02,E020,10,0
2611,P12611,2025-11-01 09:47:11,scan,S09,E016,7,0
2612,P12612,2025-11-01 08:37:25,inbound,S02,E013,3,0
2613,P12613,2025-11-01 06:43:13,inbound,S03,E015,13,0
2614,P12614,2025-11-01 20:39:55,sort,S02,E006,12,0
2615,P12615,2025-11-01 12:06:33,inbound,S05,E014,9,0
2616,P12616,2025-11-01 11:38:26,scan,S05,E016,11,0
2617,P12617,2025-11-01 10:12:45,scan,S05,E020,16,0
2618,P12618,2025-11-01 12:47:08,inbound,S10,E014,6,0
2619,P12619,2025-11-01 09:30:28,scan,S04,E015,7,0
2620,P12620,2025-11-01 19:13:29,scan,S05,E018,8,0
2621,P12621,2025-11-01 13:24:31,sort,S05,E002,13,0
2622,P12622,2025-11-01 21:27:42,sort,S09,E002,5,0
2623,P12623,2025-11-01 12:09:53,scan,S07,E008,13,0
2624,P12624,2025-11-01 11:50:56,sort,S06,E018,15,0
2625,P12625,2025-11-01 21:12:38,scan,S02,E011,12,0
2626,P12626,2025-11-01 19:46:24,inbound,S07,E011,12,0
2627,P12627,2025-11-01 08:10:55,scan,S04,E002,11,0
2628,P12628,2025-11-01 21:31:26,scan,S02,E013,10,0
2629,P12629,2025-11-01 07:33:39,sort,S08,E003,14,0
2630,P12630,2025-11-01 10:17:03,dispatch,S07,E013,17,0
2631,P12631,2025-11-01 19:48:49,scan,S01,E014,11,0
2632,P12632,2025-11-01 08:51:23,scan,S04,E018,11,0
2633,P12633,2025-11-01 15:04:16,sort,S02,E001,9,0
2634,P12634,2025-11-01 11:42:36,sort,S03,E014,3,0
2635,P12635,2025-11-01 06:45:51,scan,S02,E014,4,0
2636,P12636,2025-11-01 10:45:58,sort,S07,E013,13,0
2637,P12637,2025-11-01 12:55:08,inbound,S08,E016,7,0
2638,P12638,2025-11-01 18:56:33,sort,S10,E012,14,0
2639,P12639,2025-11-01 16:43:35,scan,S03,E020,3,1
2640,P12640,2025-11-01 19:26:28,inbound,S05,E012,10,0
2641,P12641,2025-11-01 13:01:10,inbound,S01,E008,4,0
2642,P12642,2025-11-01 09:05:17,scan,S06,E005,8,0
2643,P12643,2025-11-01 21:37:21,sort,S08,E013,10,0
2644,P12644,2025-11-01 11:34:03,sort,S05,E005,13,1
2645,P12645,2025-11-01 11:27:05,scan,S10,E009,9,0
2646,P12646,2025-11-01 06:12:29,inbound,S10,E014,11,0
2647,P12647,2025-11-01 15:22:17,scan,S10,E004,10,0
2648,P12648,2025-11-01 18:46:09,scan,S02,E005,8,0
2649,P12649,2025-11-01 15:35:11,scan,S03,E014,8,0
2650,P12650,2025-11-01 20:14:00,inbound,S10,E018,5,0
2651,P12651,2025-11-01 09:17:01,inbound,S01,E013,8,0
2652,P12652,2025-11-01 15:04:37,sort,S09,E004,3,0
2653,P12653,2025-11-01 21:57:23,scan,S06,E007,13,0
2654,P12654,2025-11-01 06:19:18,sort,S10,E004,7,0
2655,P12655,2025-11-01 12:55:18,sort,S01,E003,8,0
2656,P12656,2025-11-01 10:55:07,dispatch,S02,E014,13,0
2657,P12657,2025-11-01 12:42:17,scan,S04,E015,12,0
2658,P12658,2025-11-01 07:55:02,scan,S02,E006,14,0
2659,P12659,2025-11-01 09:31:18,scan,S04,E005,10,0
2660,P12660,2025-11-01 11:36:37,dispatch,S01,E003,8,0
2661,P12661,2025-11-01 12:50:22,scan,S05,E018,10,0
2662,P12662,2025-11-01 14:36:25,scan,S02,E001,3,0
2663,P12663,2025-11-01 17:57:03,dispatch,S10,E006,15,0
2664,P12664,2025-11-01 10:49:46,scan,S09,E016,17,0
2665,P12665,2025-11-01 14:26:25,inbound,S10,E011,3,0
2666,P12666,2025-11-01 16:42:09,scan,S03,E008,15,0
2667,P12667,2025-11-01 21:05:13,inbound,S01,E005,3,0
2668,P12668,2025-11-01 15:33:45,scan,S09,E011,6,0
2669,P12669,2025-11-01 11:06:46,scan,S02,E008,20,0
2670,P12670,2025-11-01 11:35:41,scan,S04,E016,11,0
2671,P12671,2025-11-01 10:03:43,scan,S03,E001,7,0
2672,P12672,2025-11-01 10:11:25,scan,S05,E017,15,0
2673,P12673,2025-11-01 06:32:07,scan,S03,E020,9,0
2674,P12674,2025-11-01 21:33:09,scan,S05,E016,16,1
2675,P12675,2025-11-01 14:21:40,scan,S06,E016,10,0
2676,P12676,2025-11-01 10:28:04,sort,S09,E017,7,0
2677,P12677,2025-11-01 17:08:59,sort,S01,E005,3,0
2678,P12678,2025-11-01 19:12:22,scan,S08,E016,10,0
2679,P12679,2025-11-01 14:13:14,inbound,S02,E018,8,0
2680,P12680,2025-11-01 06:33:11,scan,S08,E001,10,0
2681,P12681,2025-11-01 11:20:35,sort,S06,E009,10,0
2682,P12682,2025-11-01 09:04:22,scan,S09,E020,6,0
2683,P12683,2025-11-01 08:01:55,scan,S05,E013,14,0
2684,P12684,2025-11-01 12:01:53,sort,S03,E001,11,0
2685,P12685,2025-11-01 11:53:24,sort,S09,E016,5,0
2686,P12686,2025-11-01 11:45:29,inbound,S09,E018,14,0
2687,P12687,2025-11-01 14:31:13,scan,S03,E020,9,0
2688,P12688,2025-11-01 06:45:19,dispatch,S07,E020,6,0
2689,P12689,2025-11-01 16:18:59,sort,S05,E005,14,0
2690,P12690,2025-11-01 15:44:48,scan,S03,E013,4,0
2691,P12691,2025-11-01 09:51:10,sort,S04,E006,10,0
2692,P12692,2025-11-01 10:27:42,sort,S08,E016,13,0
2693,P12693,2025-11-01 12:43:55,scan,S10,E002,8,0
2694,P12694,2025-11-01 14:35:33,inbound,S06,E007,11,1
2695,P12695,2025-11-01 11:56:11,scan,S10,E020,12,0
2696,P12696,2025-11-01 08:27:18,scan,S03,E014,7,0
2697,P12697,2025-11-01 06:06:24,inbound,S07,E009,3,0
2698,P12698,2025-11-01 09:47:07,scan,S06,E010,7,0
2699,P12699,2025-11-01 09:44:32,scan,S09,E011,8,0
2700,P12700,2025-11-01 10:59:08,scan,S09,E018,12,0
2701,P12701,2025-11-01 12:26:21,dispatch,S04,E013,8,0
2702,P12702,2025-11-01 07:15:00,inbound,S03,E009,4,0
2703,P12703,2025-11-01 15:50:48,scan,S10,E005,6,0
2704,P12704,2025-11-01 10:19:57,scan,S10,E005,15,0
2705,P12705,2025-11-01 12:48:41,sort,S01,E012,9,0
2706,P12706,2025-11-01 07:47:54,scan,S05,E003,14,0
2707,P12707,2025-11-01 13:45:34,scan,S01,E019,11,0
2708,P12708,2025-11-01 08:54:09,inbound,S02,E005,7,0
2709,P12709,2025-11-01 12:12:42,inbound,S01,E017,6,0
2710,P12710,2025-11-01 11:09:01,scan,S03,E019,13,0
2711,P12711,2025-11-01 09:07:17,sort,S02,E013,12,0
2712,P12712,2025-11-01 09:25:46,inbound,S04,E019,11,0
2713,P12713,2025-11-01 19:12:27,sort,S08,E017,5,0
2714,P12714,2025-11-01 08:39:45,scan,S02,E016,5,0
2715,P12715,2025-11-01 07:07:48,inbound,S01,E006,10,0
2716,P12716,2025-11-01 17:07:21,scan,S10,E015,12,0
2717,P12717,2025-11-01 13:09:31,dispatch,S05,E018,8,0
2718,P12718,2025-11-01 20:09:48,inbound,S05,E010,4,0
2719,P12719,2025-11-01 07:53:49,scan,S01,E016,8,0
2720,P12720,2025-11-01 10:22:40,inbound,S04,E010,11,0
2721,P12721,2025-11-01 09:31:34,scan,S08,E016,7,0
2722,P12722,2025-11-01 13:12:50,scan,S02,E013,18,0
2723,P12723,2025-11-01 13:08:08,scan,S09,E006,7,0
2724,P12724,2025-11-01 07:19:36,scan,S04,E007,9,0
2725,P12725,2025-11-01 19:11:34,inbound,S07,E020,8,0
2726,P12726,2025-11-01 16:32:18,scan,S07,E007,7,0
2727,P12727,2025-11-01 09:59:50,scan,S05,E008,5,0
2728,P12728,2025-11-01 06:39:22,sort,S02,E020,3,0
2729,P12729,2025-11-01 16:36:47,inbound,S09,E018,12,0
2730,P12730,2025-11-01 13:01:02,inbound,S10,E015,5,0
2731,P12731,2025-11-01 12:05:00,sort,S10,E007,3,0
2732,P12732,2025-11-01 11:57:01,dispatch,S03,E011,10,0
2733,P12733,2025-11-01 20:53:35,scan,S09,E014,15,0
2734,P12734,2025-11-01 06:23:27,scan,S06,E011,15,0
2735,P12735,2025-11-01 10:31:42,sort,S02,E011,16,0
2736,P12736,2025-11-01 13:57:07,sort,S10,E019,15,0
2737,P12737,2025-11-01 14:31:08,dispatch,S07,E016,5,0
2738,P12738,2025-11-01 21:16:14,scan,S09,E001,5,0
2739,P12739,2025-11-01 12:42:03,scan,S07,E012,12,0
2740,P12740,2025-11-01 12:29:19,sort,S03,E005,8,0
2741,P12741,2025-11-01 12:11:34,sort,S04,E018,13,0
2742,P12742,2025-11-01 11:44:18,dispatch,S09,E011,4,0
2743,P12743,2025-11-01 07:42:20,scan,S08,E008,7,0
2744,P12744,2025-11-01 06:00:20,dispatch,S10,E014,6,0
2745,P12745,2025-11-01 13:54:02,scan,S01,E008,9,0
2746,P12746,2025-11-01 06:22:16,inbound,S01,E014,3,0
2747,P12747,2025-11-01 21:55:17,inbound,S10,E008,5,0
2748,P12748,2025-11-01 19:30:05,inbound,S05,E013,11,0
2749,P12749,2025-11-01 14:59:54,scan,S04,E017,16,1
2750,P12750,2025-11-01 11:38:33,inbound,S05,E017,6,0
2751,P12751,2025-11-01 06:34:31,dispatch,S08,E015,3,0
2752,P12752,2025-11-01 19:08:20,scan,S08,E001,4,0
2753,P12753,2025-11-01 10:00:52,sort,S07,E017,10,0
2754,P12754,2025-11-01 17:04:11,sort,S03,E014,11,0
2755,P12755,2025-11-01 20:43:49,scan,S08,E019,5,0
2756,P12756,2025-11-01 12:08:35,inbound,S10,E015,6,0
2757,P12757,2025-11-01 16:38:57,inbound,S08,E019,13,0
2758,P12758,2025-11-01 14:32:24,scan,S07,E006,14,0
2759,P12759,2025-11-01 14:49:37,scan,S04,E003,12,1
2760,P12760,2025-11-01 10:29:40,scan,S10,E005,9,0
2761,P12761,2025-11-01 12:56:40,inbound,S04,E019,13,0
2762,P12762,2025-11-01 14:41:14,inbound,S09,E012,11,0
2763,P12763,2025-11-01 17:33:09,scan,S01,E011,10,0
2764,P12764,2025-11-01 07:35:37,scan,S05,E010,9,0
2765,P12765,2025-11-01 12:20:04,scan,S09,E013,12,0
2766,P12766,2025-11-01 10:41:59,sort,S10,E011,10,0
2767,P12767,2025-11-01 12:33:48,inbound,S05,E020,15,1
2768,P12768,2025-11-01 14:50:11,sort,S01,E011,18,0
2769,P12769,2025-11-01 09:37:43,sort,S01,E002,5,0
2770,P12770,2025-11-01 09:47:21,scan,S10,E003,10,0
2771,P12771,2025-11-01 11:36:28,scan,S04,E007,11,0
2772,P12772,2025-11-01 13:00:23,scan,S06,E002,7,0
2773,P12773,2025-11-01 06:00:41,inbound,S04,E010,3,0
2774,P12774,2025-11-01 15:47:07,scan,S10,E005,11,0
2775,P12775,2025-11-01 08:19:57,scan,S03,E012,7,0
2776,P12776,2025-11-01 08:36:38,inbound,S09,E015,8,0
2777,P12777,2025-11-01 07:36:10,scan,S06,E003,8,0
2778,P12778,2025-11-01 06:43:41,inbound,S06,E010,10,0
2779,P12779,2025-11-01 07:59:13,sort,S06,E011,8,0
2780,P12780,2025-11-01 20:50:32,dispatch,S08,E020,17,0
2781,P12781,2025-11-01 07:02:44,inbound,S04,E009,9,0
2782,P12782,2025-11-01 21:43:23,scan,S06,E004,9,0
2783,P12783,2025-11-01 15:22:33,sort,S05,E005,7,0
2784,P12784,2025-11-01 20:10:08,scan,S02,E006,4,0
2785,P12785,2025-11-01 09:26:54,sort,S07,E004,8,0
2786,P12786,2025-11-01 09:35:50,sort,S10,E014,11,0
2787,P12787,2025-11-01 08:51:35,sort,S02,E002,8,0
2788,P12788,2025-11-01 13:32:16,scan,S08,E009,9,0
2789,P12789,2025-11-01 15:45:47,scan,S08,E013,5,0
2790,P12790,2025-11-01 12:57:52,sort,S05,E008,9,0
2791,P12791,2025-11-01 06:31:00,scan,S09,E003,3,0
2792,P12792,2025-11-01 14:27:42,scan,S09,E018,17,0
2793,P12793,2025-11-01 08:55:58,inbound,S03,E013,13,0
2794,P12794,2025-11-01 16:49:56,scan,S08,E014,11,0
2795,P12795,2025-11-01 13:26:25,sort,S06,E007,8,0
2796,P12796,2025-11-01 15:36:09,sort,S03,E012,8,0
2797,P12797,2025-11-01 10:34:18,scan,S10,E011,15,0
2798,P12798,2025-11-01 11:00:51,scan,S04,E003,4,0
2799,P12799,2025-11-01 17:31:14,dispatch,S06,E013,6,0
2800,P12800,2025-11-01 09:24:08,inbound,S03,E006,7,1
2801,P12801,2025-11-01 19:36:49,scan,S03,E005,15,0
2802,P12802,2025-11-01 19:22:15,inbound,S06,E007,9,0
2803,P12803,2025-11-01 14:21:52,sort,S05,E002,14,0
2804,P12804,2025-11-01 06:25:36,inbound,S05,E013,13,0
2805,P12805,2025-11-01 07:30:46,scan,S02,E010,5,0
2806,P12806,2025-11-01 09:26:45,inbound,S08,E007,5,0
2807,P12807,2025-11-01 11:42:31,sort,S06,E003,5,0
2808,P12808,2025-11-01 07:17:11,scan,S05,E012,6,0
2809,P12809,2025-11-01 07:26:25,scan,S10,E006,9,0
2810,P12810,2025-11-01 07:58:50,sort,S04,E008,6,0
2811,P12811,2025-11-01 13:30:34,scan,S05,E011,7,0
2812,P12812,2025-11-01 18:28:04,sort,S02,E012,20,0
2813,P12813,2025-11-01 08:43:47,inbound,S01,E020,9,0
2814,P12814,2025-11-01 10:49:57,dispatch,S07,E011,7,0
2815,P12815,2025-11-01 12:24:42,scan,S07,E005,3,0
2816,P12816,2025-11-01 07:02:35,inbound,S04,E020,14,0
2817,P12817,2025-11-01 15:07:39,inbound,S03,E020,10,0
2818,P12818,2025-11-01 10:07:28,scan,S07,E003,9,0
2819,P12819,2025-11-01 14:58:44,scan,S03,E020,5,0
2820,P12820,2025-11-01 13:05:51,dispatch,S09,E010,5,0
2821,P12821,2025-11-01 11:13:45,inbound,S02,E002,12,0
2822,P12822,2025-11-01 12:05:32,scan,S01,E002,12,0
2823,P12823,2025-11-01 19:04:52,scan,S05,E014,8,0
2824,P12824,2025-11-01 21:54:32,scan,S01,E014,6,1
2825,P12825,2025-11-01 06:09:45,scan,S03,E019,3,0
2826,P12826,2025-11-01 07:33:41,sort,S04,E020,9,0
2827,P12827,2025-11-01 11:48:46,scan,S01,E014,10,0
2828,P12828,2025-11-01 09:47:55,inbound,S03,E011,12,0
2829,P12829,2025-11-01 15:33:12,sort,S04,E016,12,0
2830,P12830,2025-11-01 08:42:14,inbound,S09,E016,11,0
2831,P12831,2025-11-01 17:13:21,scan,S07,E002,4,0
2832,P12832,2025-11-01 15:25:04,inbound,S10,E014,11,0
2833,P12833,2025-11-01 18:42:23,scan,S03,E019,3,0
2834,P12834,2025-11-01 12:24:47,inbound,S09,E014,12,0
2835,P12835,2025-11-01 15:06:22,scan,S02,E011,11,0
2836,P12836,2025-11-01 11:18:35,scan,S02,E003,12,0
2837,P12837,2025-11-01 15:22:35,inbound,S01,E016,11,0
2838,P12838,2025-11-01 14:24:47,scan,S01,E001,6,0
2839,P12839,2025-11-01 06:15:10,sort,S01,E012,10,0
2840,P12840,2025-11-01 10:01:49,inbound,S09,E009,13,0
2841,P12841,2025-11-01 20:10:51,sort,S02,E012,10,0
2842,P12842,2025-11-01 07:41:58,sort,S10,E002,10,0
2843,P12843,2025-11-01 19:50:47,scan,S06,E020,12,0
2844,P12844,2025-11-01 21:24:31,sort,S03,E012,13,0
2845,P12845,2025-11-01 07:51:55,scan,S06,E009,10,0
2846,P12846,2025-11-01 16:10:41,scan,S01,E003,8,0
2847,P12847,2025-11-01 13:51:39,inbound,S01,E004,15,0
2848,P12848,2025-11-01 06:36:03,sort,S08,E013,10,0
2849,P12849,2025-11-01 15:39:22,scan,S02,E009,13,0
2850,P12850,2025-11-01 18:43:58,scan,S04,E019,14,0
2851,P12851,2025-11-01 11:13:09,scan,S06,E005,10,0
2852,P12852,2025-11-01 11:16:01,sort,S09,E005,5,0
2853,P12853,2025-11-01 09:57:50,sort,S07,E011,4,0
2854,P12854,2025-11-01 06:45:29,scan,S07,E003,8,0
2855,P12855,2025-11-01 19:57:00,scan,S04,E009,8,0
2856,P12856,2025-11-01 07:40:03,sort,S08,E007,6,0
2857,P12857,2025-11-01 10:44:28,scan,S04,E015,13,0
2858,P12858,2025-11-01 21:24:51,scan,S07,E009,7,0
2859,P12859,2025-11-01 18:06:33,dispatch,S07,E019,8,0
2860,P12860,2025-11-01 11:50:17,scan,S03,E015,7,0
2861,P12861,2025-11-01 13:38:25,scan,S05,E013,20,0
2862,P12862,2025-11-01 17:43:10,scan,S03,E002,9,0
2863,P12863,2025-11-01 09:58:30,inbound,S10,E009,4,0
2864,P12864,2025-11-01 20:51:00,sort,S06,E013,8,0
2865,P12865,2025-11-01 09:02:13,sort,S02,E003,17,0
2866,P12866,2025-11-01 16:52:31,inbound,S03,E003,10,0
2867,P12867,2025-11-01 21:01:31,scan,S05,E001,12,0
2868,P12868,2025-11-01 14:40:05,scan,S07,E006,13,0
2869,P12869,2025-11-01 20:02:48,inbound,S04,E014,15,0
2870,P12870,2025-11-01 15:19:00,scan,S05,E004,9,0
2871,P12871,2025-11-01 10:44:59,inbound,S06,E003,7,0
2872,P12872,2025-11-01 12:43:54,inbound,S10,E004,11,0
2873,P12873,2025-11-01 19:14:05,scan,S09,E004,4,0
2874,P12874,2025-11-01 09:08:17,sort,S07,E011,11,0
2875,P12875,2025-11-01 11:10:21,sort,S05,E009,11,0
2876,P12876,2025-11-01 12:07:25,sort,S04,E004,15,0
2877,P12877,2025-11-01 11:24:35,sort,S03,E004,12,0
2878,P12878,2025-11-01 15:38:00,sort,S10,E013,7,1
2879,P12879,2025-11-01 21:30:08,scan,S04,E011,10,0
2880,P12880,2025-11-01 15:34:36,sort,S01,E011,9,0
2881,P12881,2025-11-01 09:17:52,sort,S10,E020,7,0
2882,P12882,2025-11-01 06:58:01,scan,S03,E004,11,0
2883,P12883,2025-11-01 10:59:18,sort,S02,E017,16,0
2884,P12884,2025-11-01 09:12:42,scan,S01,E008,14,0
2885,P12885,2025-11-01 16:11:00,inbound,S06,E007,14,0
2886,P12886,2025-11-01 14:49:56,scan,S08,E019,13,0
2887,P12887,2025-11-01 11:11:01,sort,S06,E012,6,0
2888,P12888,2025-11-01 10:15:00,scan,S06,E008,9,0
2889,P12889,2025-11-01 19:42:28,scan,S08,E017,6,0
2890,P12890,2025-11-01 10:51:27,sort,S08,E013,10,0
2891,P12891,2025-11-01 18:39:18,inbound,S04,E001,9,0
2892,P12892,2025-11-01 15:06:11,sort,S01,E004,13,0
2893,P12893,2025-11-01 10:21:55,scan,S05,E014,7,0
2894,P12894,2025-11-01 08:23:26,scan,S09,E017,14,0
2895,P12895,2025-11-01 15:42:49,inbound,S01,E005,9,0
2896,P12896,2025-11-01 09:45:09,sort,S07,E012,11,0
2897,P12897,2025-11-01 09:07:11,scan,S07,E018,15,0
2898,P12898,2025-11-01 18:29:48,sort,S04,E018,14,0
2899,P12899,2025-11-01 19:26:36,inbound,S06,E008,12,0
2900,P12900,2025-11-01 18:56:33,inbound,S09,E001,4,0
2901,P12901,2025-11-01 21:01:48,sort,S07,E009,7,0
2902,P12902,2025-11-01 08:08:20,scan,S01,E020,11,0
2903,P12903,2025-11-01 16:57:26,dispatch,S08,E020,9,0
2904,P12904,2025-11-01 08:58:19,scan,S02,E011,15,0
2905,P12905,2025-11-01 07:49:29,sort,S07,E017,11,0
2906,P12906,2025-11-01 13:29:51,scan,S05,E007,4,0
2907,P12907,2025-11-01 12:40:28,scan,S06,E006,14,0
2908,P12908,2025-11-01 19:29:12,scan,S01,E010,10,0
2909,P12909,2025-11-01 11:45:41,scan,S10,E015,14,0
2910,P12910,2025-11-01 12:20:37,sort,S02,E009,5,0
2911,P12911,2025-11-01 11:35:15,scan,S05,E019,14,0
2912,P12912,2025-11-01 21:16:05,scan,S08,E004,8,0
2913,P12913,2025-11-01 19:48:51,sort,S09,E004,5,0
2914,P12914,2025-11-01 07:23:02,inbound,S06,E020,19,0
2915,P12915,2025-11-01 17:35:44,sort,S06,E008,5,0
2916,P12916,2025-11-01 16:18:59,scan,S01,E002,15,0
2917,P12917,2025-11-01 12:30:07,scan,S07,E009,9,0
2918,P12918,2025-11-01 11:22:19,scan,S08,E010,12,0
2919,P12919,2025-11-01 07:18:02,inbound,S09,E012,11,0
2920,P12920,2025-11-01 10:11:04,scan,S08,E010,5,0
2921,P12921,2025-11-01 07:35:28,scan,S02,E007,11,0
2922,P12922,2025-11-01 21:05:04,sort,S08,E014,7,0
2923,P12923,2025-11-01 06:15:10,sort,S06,E013,9,0
2924,P12924,2025-11-01 14:34:07,scan,S09,E010,7,0
2925,P12925,2025-11-01 08:09:41,sort,S02,E018,12,0
2926,P12926,2025-11-01 19:48:57,scan,S03,E004,10,0
2927,P12927,2025-11-01 06:11:22,scan,S04,E005,12,0
2928,P12928,2025-11-01 10:33:17,scan,S01,E015,8,0
2929,P12929,2025-11-01 20:46:54,sort,S08,E011,6,0
2930,P12930,2025-11-01 09:28:49,sort,S10,E004,8,0
2931,P12931,2025-11-01 09:55:44,inbound,S06,E016,8,0
2932,P12932,2025-11-01 07:47:54,sort,S03,E018,8,0
2933,P12933,2025-11-01 17:05:36,inbound,S05,E001,11,0
2934,P12934,2025-11-01 14:42:04,scan,S03,E017,8,0
2935,P12935,2025-11-01 08:50:23,scan,S05,E001,13,0
2936,P12936,2025-11-01 13:32:56,scan,S04,E012,11,0
2937,P12937,2025-11-01 07:18:09,inbound,S01,E020,18,0
2938,P12938,2025-11-01 11:47:08,sort,S05,E006,12,0
2939,P12939,2025-11-01 08:59:26,scan,S01,E017,3,0
2940,P12940,2025-11-01 07:58:36,scan,S02,E001,12,0
2941,P12941,2025-11-01 15:15:05,scan,S07,E002,5,0
2942,P12942,2025-11-01 16:46:29,inbound,S06,E008,3,0
2943,P12943,2025-11-01 08:19:03,scan,S07,E020,15,0
2944,P12944,2025-11-01 06:19:53,scan,S02,E013,7,0
2945,P12945,2025-11-01 14:41:54,scan,S06,E017,4,0
2946,P12946,2025-11-01 12:23:42,dispatch,S05,E014,10,0
2947,P12947,2025-11-01 14:04:07,scan,S02,E019,10,0
2948,P12948,2025-11-01 16:35:54,scan,S08,E009,10,0
2949,P12949,2025-11-01 15:19:43,scan,S08,E010,9,0
2950,P12950,2025-11-01 16:17:15,dispatch,S04,E010,13,0
2951,P12951,2025-11-01 15:33:09,scan,S03,E017,8,0
2952,P12952,2025-11-01 09:25:58,scan,S05,E019,11,0
2953,P12953,2025-11-01 09:42:55,inbound,S06,E018,11,0
2954,P12954,2025-11-01 19:04:23,scan,S10,E002,8,0
2955,P12955,2025-11-01 07:00:04,inbound,S02,E006,10,0
2956,P12956,2025-11-01 13:53:10,sort,S02,E001,12,1
2957,P12957,2025-11-01 08:04:32,inbound,S03,E014,12,0
2958,P12958,2025-11-01 08:29:01,scan,S07,E001,10,0
2959,P12959,2025-11-01 09:35:36,scan,S03,E018,8,0
2960,P12960,2025-11-01 09:38:59,sort,S07,E008,11,0
2961,P12961,2025-11-01 09:46:16,inbound,S06,E011,9,0
2962,P12962,2025-11-01 09:33:10,scan,S10,E004,11,0
2963,P12963,2025-11-01 20:27:40,scan,S09,E002,7,0
2964,P12964,2025-11-01 08:28:36,scan,S01,E004,12,0
2965,P12965,2025-11-01 14:23:46,scan,S06,E012,10,0
2966,P12966,2025-11-01 12:48:06,sort,S08,E012,5,0
2967,P12967,2025-11-01 12:21:23,dispatch,S04,E004,16,0
2968,P12968,2025-11-01 17:53:28,scan,S07,E007,12,0
2969,P12969,2025-11-01 19:26:21,scan,S10,E017,7,0
2970,P12970,2025-11-01 21:32:31,scan,S07,E011,5,0
2971,P12971,2025-11-01 08:48:54,scan,S04,E017,18,0
2972,P12972,2025-11-01 09:26:06,sort,S10,E012,11,0
2973,P12973,2025-11-01 12:39:04,dispatch,S04,E008,7,0
2974,P12974,2025-11-01 07:51:04,sort,S09,E007,11,0
2975,P12975,2025-11-01 18:14:20,scan,S09,E003,9,0
2976,P12976,2025-11-01 15:03:20,sort,S07,E017,11,0
2977,P12977,2025-11-01 08:17:13,scan,S06,E004,8,0
2978,P12978,2025-11-01 16:05:46,inbound,S01,E011,8,0
2979,P12979,2025-11-01 15:34:26,scan,S08,E008,11,0
2980,P12980,2025-11-01 07:54:29,inbound,S03,E015,7,0
2981,P12981,2025-11-01 12:05:28,scan,S04,E015,11,0
2982,P12982,2025-11-01 20:10:20,sort,S10,E016,9,0
2983,P12983,2025-11-01 21:53:01,sort,S02,E008,16,0
2984,P12984,2025-11-01 12:28:28,scan,S04,E020,9,0
2985,P12985,2025-11-01 17:26:54,scan,S10,E005,15,0
